currencyCode,tierMinimumUnits,retailPrice,unitPrice,armRegionName,location,effectiveStartDate,meterId,meterName,productId,skuId,productName,skuName,serviceName,serviceId,serviceFamily,unitOfMeasure,type,isPrimaryMeterRegion,armSkuName,reservationTerm
USD,0.0,41087.0,41087.0,koreacentral,KR Central,2019-10-30T00:00:00Z,10e09399-5040-4f29-9b28-6702307653d4,P80 LRS Disk,DZH318Z0BP04,DZH318Z0BP04/013H,Premium SSD Managed Disks,P80 LRS,Storage,DZH317F1HKN0,Storage,1/Month,Reservation,True,Premium_SSD_Managed_Disks_P80,1 Year
USD,0.0,0.005,0.005,koreacentral,KR Central,2017-02-01T00:00:00Z,111af96a-be48-49dc-abb7-ae367c9f9776,Cool GRS Data Write,DZH318Z0BNZJ,DZH318Z0BNZJ/00B4,Blob Storage,Cool GRS,Storage,DZH317F1HKN0,Storage,1 GB,Consumption,True,,
USD,0.0,40.96,40.96,koreacentral,KR Central,2017-10-01T00:00:00Z,113b30c0-50a4-47b9-982f-f24685dbe97a,S30 LRS Disk,DZH318Z0BP0L,DZH318Z0BP0L/0073,Standard HDD Managed Disks,S30 LRS,Storage,DZH317F1HKN0,Storage,1/Month,Consumption,True,,
USD,0.0,0.0047,0.0047,koreacentral,KR Central,2019-08-01T00:00:00Z,7611c2bd-b242-4b19-a45a-91838332adf4,Archive RA-GRS Data Stored,DZH318Z0BPH7,DZH318Z0BPH7/00CW,General Block Blob v2,Archive RA-GRS,Storage,DZH317F1HKN0,Storage,1 GB/Month,Consumption,False,,
USD,0.0,200.0,200.0,koreacentral,KR Central,2025-06-01T00:00:00Z,117973d0-25c5-5ce3-a9eb-2a2c1501dd67,525 TB Extra Day Fee,DZH318Z0MCF4,DZH318Z0MCF4/0027,Data Box V2,525 TB,Data Box,DZH31890S8SF,Storage,1/Day,Consumption,True,525 TB,
USD,0.0,0.2,0.2,koreacentral,KR Central,2019-04-01T00:00:00Z,ba95d59a-4d56-4057-87cb-d5270be41f10,Cool GRS Write Operations,DZH318Z0BJRN,DZH318Z0BJRN/0092,Azure Data Lake Storage Gen2 Flat Namespace,Cool RA-GRS,Storage,DZH317F1HKN0,Storage,10K,Consumption,False,,
USD,0.0,0.13,0.13,koreacentral,KR Central,2023-05-01T00:00:00Z,11a3ee85-c936-546e-a0e0-edbe35f4979b,Cold GRS Read Operations,DZH318Z0C120,DZH318Z0C120/02F1,General Block Blob v2 Hierarchical Namespace,Cold GRS,Storage,DZH317F1HKN0,Storage,10K,Consumption,True,Cold,
USD,0.0,0.008,0.008,koreacentral,KR Central,2018-01-01T00:00:00Z,9d125124-040c-4cfd-84ee-5a6eb3e4b842,GRS Class 2 Additional IO,DZH318Z0BNZ4,DZH318Z0BNZ4/003Z,Queues v2,Standard RA-GRS,Storage,DZH317F1HKN0,Storage,10K,Consumption,False,,
USD,0.0,0.002,0.002,koreacentral,KR Central,2020-02-01T00:00:00Z,124173a6-921f-42c9-8c69-f786469f85b2,Archive LRS Early Delete,DZH318Z0BJRM,DZH318Z0BJRM/009J,Azure Data Lake Storage Gen2 Hierarchical Namespace,Archive LRS,Storage,DZH317F1HKN0,Storage,1 GB,Consumption,True,,
USD,0.0,0.057713,0.057713,koreacentral,KR Central,2023-01-01T00:00:00Z,124a0423-61ee-5e8b-82b1-e9dc932c93a7,Cool RA-GZRS Data Stored,DZH318Z0BPH7,DZH318Z0BPH7/00TV,General Block Blob v2,Cool RA-GZRS,Storage,DZH317F1HKN0,Storage,1 GB/Month,Consumption,True,,
USD,0.0,1.229,1.229,koreacentral,KR Central,2024-09-01T00:00:00Z,132a1a99-5f24-56a7-8fb9-5dfcdba5902c,P10 ZRS Disk Mount,DZH318Z0BP04,DZH318Z0BP04/05NP,Premium SSD Managed Disks,P10 ZRS,Storage,DZH317F1HKN0,Storage,1/Month,Consumption,True,Premium_SSD_Managed_Disk_P10,
USD,0.0,0.15,0.15,koreacentral,KR Central,2020-10-01T00:00:00Z,1362e2c0-eb80-42c4-94eb-e5447dd0cd71,Premium LRS Snapshots,DZH318Z0BP6Q,DZH318Z0BP6Q/0019,Premium Files,Premium LRS,Storage,DZH317F1HKN0,Storage,1 GB/Month,Consumption,True,,
USD,0.0,135.17,135.17,koreacentral,KR Central,2017-02-01T00:00:00Z,138a71ae-ccc5-441e-adc7-30762f771eaa,P30 LRS Disk,DZH318Z0BP0W,DZH318Z0BP0W/00GH,Premium Page Blob,P30 LRS,Storage,DZH317F1HKN0,Storage,1/Month,Consumption,True,,
USD,0.0,0.0081,0.0081,koreacentral,KR Central,2020-07-01T00:00:00Z,13ca6f5d-e1f8-5a82-ad4e-e05ed6329c74,Ultra LRS Reservation per vCPU Provisioned,DZH318Z0BP68,DZH318Z0BP68/000S,Ultra Disks,Ultra LRS,Storage,DZH317F1HKN0,Storage,1/Hour,Consumption,True,,
USD,0.0,0.2,0.2,koreacentral,KR Central,2017-02-01T00:00:00Z,13cb09b9-00f5-41a9-993f-56cdd03f9b99,Cool GRS Write Operations,DZH318Z0BNZJ,DZH318Z0BNZJ/00B4,Blob Storage,Cool GRS,Storage,DZH317F1HKN0,Storage,10K,Consumption,True,,
USD,0.0,0.203,0.203,koreacentral,KR Central,2020-08-15T00:00:00Z,13d25c94-5b7b-454d-bd65-8871fb9024f6,Premium LRS Data Stored,DZH318Z0CPS4,DZH318Z0CPS4/0026,Premium Block Blob v2 Hierarchical Namespace,Premium LRS,Storage,DZH317F1HKN0,Storage,1 GB/Month,Consumption,True,,
USD,0.0,1419.13,1419.13,koreacentral,KR Central,2023-05-01T00:00:00Z,13daa366-3f75-598f-a2b2-ad8529a582cf,P60 ZRS Disk,DZH318Z0BP0W,DZH318Z0BP0W/01DX,Premium Page Blob,P60 ZRS,Storage,DZH317F1HKN0,Storage,1/Month,Consumption,True,,
USD,0.0,0.0318,0.0318,koreacentral,KR Central,2022-02-01T00:00:00Z,22c72c12-81f4-4eb8-9bc2-8e2069f82d6f,Cool RA-GRS Data Stored,DZH318Z0BPH7,DZH318Z0BPH7/00DH,General Block Blob v2,Cool RA-GRS,Storage,DZH317F1HKN0,Storage,1 GB/Month,Consumption,False,,
USD,0.0,0.0047,0.0047,koreacentral,KR Central,2019-08-01T00:00:00Z,14018697-e1aa-448d-aec2-c40c50643a78,Archive RA-GRS Early Delete,DZH318Z0BNZJ,DZH318Z0BNZJ/00B3,Blob Storage,Archive RA-GRS,Storage,DZH317F1HKN0,Storage,1 GB,Consumption,True,,
USD,0.0,0.000213,0.000213,koreacentral,KR Central,2024-08-01T00:00:00Z,14696187-0052-5660-8ec9-7be6d8f178e5,HDD GRS Provisioned Throughput MiBPS,DZH318Z0H96B,DZH318Z0H96B/00J7,Azure Files Provisioned v2,HDD GRS,Storage,DZH317F1HKN0,Storage,1/Hour,Consumption,True,HDD,
USD,0.0,0.05,0.05,koreacentral,KR Central,2019-04-01T00:00:00Z,1495007a-30d3-401e-871e-df21f340a407,Hot Write Operations,DZH318Z0BJRN,DZH318Z0BJRN/008Z,Azure Data Lake Storage Gen2 Flat Namespace,Hot LRS,Storage,DZH317F1HKN0,Storage,10K,Consumption,True,,
USD,0.0,0.078,0.078,koreacentral,KR Central,2023-05-01T00:00:00Z,1498ab89-f48f-528d-bd7e-35c480241271,Cold GRS Index Tags,DZH318Z0BPH7,DZH318Z0BPH7/02KM,General Block Blob v2,Cold GRS,Storage,DZH317F1HKN0,Storage,10K/Month,Consumption,True,Cold,
USD,0.0,0.00135,0.00135,koreacentral,KR Central,2023-08-01T00:00:00Z,14b60aad-50fd-51af-bc58-5888211144ad,Cold RA-GZRS Data Scanned for Query Acceleration,DZH318Z0BJRN,DZH318Z0BJRN/01P2,Azure Data Lake Storage Gen2 Flat Namespace,Cold RA-GZRS,Storage,DZH317F1HKN0,Storage,1 GB,Consumption,True,Cold,
USD,0.0,0.0286,0.0286,koreacentral,KR Central,2019-06-01T00:00:00Z,14dd870a-d139-437d-b913-474324da4fd4,LRS Metadata,DZH318Z0BP09,DZH318Z0BP09/00F8,Files v2,Hot LRS,Storage,DZH317F1HKN0,Storage,1 GB/Month,Consumption,True,,
USD,0.0,0.0406,0.0406,koreacentral,KR Central,2021-02-01T00:00:00Z,b839537d-1e91-4ea9-bdb8-9b10962eee83,Index Tags,DZH318Z0BPH7,DZH318Z0BPH7/00D0,General Block Blob v2,Hot LRS,Storage,DZH317F1HKN0,Storage,10K/Month,Consumption,False,,
USD,0.0,0.00036,0.00036,koreacentral,KR Central,2016-04-11T00:00:00Z,a5965539-c524-4112-b4c5-091680938b3d,GRS Disk Write Operations,DZH318Z0BNZF,DZH318Z0BNZF/0008,Standard Page Blob,Standard RA-GRS,Storage,DZH317F1HKN0,Storage,10K,Consumption,False,,
USD,0.0,0.1,0.1,koreacentral,KR Central,2018-12-01T00:00:00Z,1572fc9e-30d9-406f-97e1-57f100a2aa32,GRS List and Create Container Operations,DZH318Z0BNZJ,DZH318Z0BNZJ/009J,Blob Storage,Hot GRS,Storage,DZH317F1HKN0,Storage,10K,Consumption,True,,
USD,0.0,0.0598,0.0598,koreacentral,KR Central,2022-09-01T00:00:00Z,2187dabd-0f89-4dae-b031-8ba726c1f598,GRS Data Stored,DZH318Z0BNZ4,DZH318Z0BNZ4/003W,Queues v2,Standard GRS,Storage,DZH317F1HKN0,Storage,1 GB/Month,Consumption,False,,
USD,0.0,0.122,0.122,koreacentral,KR Central,2023-11-01T00:00:00Z,15b13829-5f57-5d7d-afcf-49e44f1f7e50,Account Encrypted Scan Operations,DZH318Z0BNZ5,DZH318Z0BNZ5/00Q6,Tables,Account Encrypted GZRS,Storage,DZH317F1HKN0,Storage,10K,Consumption,True,,
USD,0.0,0.0045,0.0045,koreacentral,KR Central,2023-05-01T00:00:00Z,160c971a-60c4-5893-b46e-01e9b003754c,Cold LRS Data Stored,DZH318Z0BJRM,DZH318Z0BJRM/01Q1,Azure Data Lake Storage Gen2 Hierarchical Namespace,Cold LRS,Storage,DZH317F1HKN0,Storage,1 GB/Month,Consumption,True,Cold,
USD,0.0,108.0,108.0,koreacentral,KR Central,2024-11-01T00:00:00Z,166ebc93-a8c7-57c9-96bf-313944395ea8,SAP ASE on Azure VM Protected Instances,DZH318Z0BP05,DZH318Z0BP05/01PD,Backup,SAP ASE on Azure VM,Backup,DZH3155G7B5D,Storage,1/Month,Consumption,True,SAP ASE on Azure VM,
USD,0.0,2.458,2.458,koreacentral,KR Central,2024-09-01T00:00:00Z,167e2280-530b-554e-8c19-9026a0006776,E15 ZRS Disk Mount,DZH318Z0BP88,DZH318Z0BP88/01Z4,Standard SSD Managed Disks,E15 ZRS,Storage,DZH317F1HKN0,Storage,1/Month,Consumption,True,,
USD,0.0,0.01485,0.01485,koreacentral,KR Central,2024-11-01T00:00:00Z,16928fdc-10f2-5463-9d0b-58b2c1b7fa4a,Cool GZRS Other Operations,DZH318Z0BP09,DZH318Z0BP09/00ZZ,Files v2,Cool GZRS,Storage,DZH317F1HKN0,Storage,10K,Consumption,True,,
USD,0.0,0.01,0.01,koreacentral,KR Central,2017-02-01T00:00:00Z,55ca94cb-d2ad-44df-b92a-011ab4ef37ca,Cool Read Operations,DZH318Z0BNZJ,DZH318Z0BNZJ/00B4,Blob Storage,Cool GRS,Storage,DZH317F1HKN0,Storage,10K,Consumption,False,,
USD,0.0,0.122,0.122,koreacentral,KR Central,2022-10-01T00:00:00Z,16d44455-9877-5481-ad6b-11b1e1a14cb8,Account Encrypted Scan Operations,DZH318Z0BNZ5,DZH318Z0BNZ5/00Q7,Tables,Account Encrypted ZRS,Storage,DZH317F1HKN0,Storage,10K,Consumption,True,,
USD,0.0,0.00036,0.00036,koreacentral,KR Central,2016-04-11T00:00:00Z,b9e5e77c-a0b3-4a2c-9b8b-57fa54f31c52,Batch Write Operations,DZH318Z0BNZ5,DZH318Z0BNZ5/002V,Tables,Standard LRS,Storage,DZH317F1HKN0,Storage,10K,Consumption,False,,
USD,0.0,0.07047,0.07047,koreacentral,KR Central,2023-01-01T00:00:00Z,177debec-bc0e-52d6-ad34-e8d32687044d,GZRS List and Create Container Operations,DZH318Z0BPH7,DZH318Z0BPH7/00TL,General Block Blob v2,Hot RA-GZRS,Storage,DZH317F1HKN0,Storage,10K,Consumption,True,,
USD,0.0,0.2,0.2,koreacentral,KR Central,2017-02-01T00:00:00Z,13cb09b9-00f5-41a9-993f-56cdd03f9b99,Cool GRS Write Operations,DZH318Z0BPH7,DZH318Z0BPH7/00D2,General Block Blob v2,Cool GRS,Storage,DZH317F1HKN0,Storage,10K,Consumption,False,,
USD,0.0,2500.0,2500.0,koreacentral,KR Central,2019-02-15T00:00:00Z,08bc0ea1-6c82-421b-b953-2a7a65810d2e,Standard Lost or Damaged Disk,DZH318Z0BZ3R,DZH318Z0BZ3R/0013,Data Box Disk,Standard,Data Box,DZH31890S8SF,Storage,1,Consumption,False,,
USD,0.0,2.4,2.4,koreacentral,KR Central,2019-01-01T00:00:00Z,1879c08b-4cc3-4355-8806-239ded2efe63,E4 LRS Disk,DZH318Z0BP88,DZH318Z0BP88/00D1,Standard SSD Managed Disks,E4 LRS,Storage,DZH317F1HKN0,Storage,1/Month,Consumption,True,,
USD,0.0,5.5,5.5,koreacentral,KR Central,2018-03-01T00:00:00Z,a4c8b6cf-47ea-4f1b-a314-09e674b2e2a7,Archive Read Operations,DZH318Z0BPH7,DZH318Z0BPH7/00CP,General Block Blob v2,Archive LRS,Storage,DZH317F1HKN0,Storage,10K,Consumption,False,,
USD,0.0,0.101,0.101,koreacentral,KR Central,2023-03-01T00:00:00Z,18a2c9b5-ae9b-5c50-8209-02c562e62664,GZRS Data Stored,DZH318Z0BNZ4,DZH318Z0BNZ4/008P,Queues v2,Standard GZRS,Storage,DZH317F1HKN0,Storage,1 GB/Month,Consumption,True,,
USD,0.0,2721.0,2721.0,koreacentral,KR Central,2022-02-01T00:00:00Z,7dad1753-f324-452b-90bf-136d78dbd497,Cool ZRS - 10 TB Data Stored,DZH318Z08T98,DZH318Z08T98/015G,Files Reserved Capacity,Cool ZRS - 10 TB,Storage,DZH317F1HKN0,Storage,1 GB/Month,Reservation,False,Cool_ZRS_Data_Stored_10 TB,1 Year
USD,0.0,7365.0,7365.0,koreacentral,KR Central,2022-02-01T00:00:00Z,7dad1753-f324-452b-90bf-136d78dbd497,Cool ZRS - 10 TB Data Stored,DZH318Z08T98,DZH318Z08T98/0159,Files Reserved Capacity,Cool ZRS - 10 TB,Storage,DZH317F1HKN0,Storage,1 GB/Month,Reservation,False,Cool_ZRS_Data_Stored_10 TB,3 Years
USD,0.0,0.135,0.135,koreacentral,KR Central,2020-06-01T00:00:00Z,18c95af0-2f9c-49ef-ab69-3ee000bfe9b5,Archive Priority Data Retrieval,DZH318Z0BNZJ,DZH318Z0BNZJ/00B1,Blob Storage,Archive LRS,Storage,DZH317F1HKN0,Storage,1 GB,Consumption,True,,
USD,0.0,1.35,1.35,koreacentral,KR Central,2021-03-01T00:00:00Z,bba0c796-a08b-403b-88e7-b8f16f35654e,Named Encryption Scopes,DZH318Z0CBTJ,DZH318Z0CBTJ/00K6,Blob Features,Archive LRS,Storage,DZH317F1HKN0,Storage,1/Month,Consumption,False,,
USD,0.0,9.3e-05,9.3e-05,koreacentral,KR Central,2024-08-01T00:00:00Z,18fffda9-e68e-5814-aea0-d8370d5a11ff,HDD ZRS Provisioned IOPS,DZH318Z0H96B,DZH318Z0H96B/00JB,Azure Files Provisioned v2,HDD ZRS,Storage,DZH317F1HKN0,Storage,1/Hour,Consumption,True,HDD,
USD,0.0,0.0567,0.0567,koreacentral,KR Central,2023-01-01T00:00:00Z,19317189-b1dd-59ba-b99d-fe9866d91937,Cool GZRS Early Delete,DZH318Z0C120,DZH318Z0C120/00RZ,General Block Blob v2 Hierarchical Namespace,Cool GZRS,Storage,DZH317F1HKN0,Storage,1 GB,Consumption,True,,
USD,0.0,0.0608,0.0608,koreacentral,KR Central,2021-03-01T00:00:00Z,193d63f9-d887-5c3e-9483-c2c90457dbc1,LRS Data Stored,DZH318Z0BNZ5,DZH318Z0BNZ5/00HD,Tables,Account Encrypted LRS,Storage,DZH317F1HKN0,Storage,1 GB/Month,Consumption,True,,
USD,0.0,0.05,0.05,koreacentral,KR Central,2019-04-01T00:00:00Z,1956a166-bf59-486d-9335-b5f5ff898d45,Hot RA-GRS Data Stored,DZH318Z0BJRM,DZH318Z0BJRM/0080,Azure Data Lake Storage Gen2 Hierarchical Namespace,Hot RA-GRS,Storage,DZH317F1HKN0,Storage,1 GB/Month,Consumption,True,,
USD,51200.0,0.048,0.048,koreacentral,KR Central,2019-04-01T00:00:00Z,1956a166-bf59-486d-9335-b5f5ff898d45,Hot RA-GRS Data Stored,DZH318Z0BJRM,DZH318Z0BJRM/0080,Azure Data Lake Storage Gen2 Hierarchical Namespace,Hot RA-GRS,Storage,DZH317F1HKN0,Storage,1 GB/Month,Consumption,True,,
USD,512000.0,0.046,0.046,koreacentral,KR Central,2019-04-01T00:00:00Z,1956a166-bf59-486d-9335-b5f5ff898d45,Hot RA-GRS Data Stored,DZH318Z0BJRM,DZH318Z0BJRM/0080,Azure Data Lake Storage Gen2 Hierarchical Namespace,Hot RA-GRS,Storage,DZH317F1HKN0,Storage,1 GB/Month,Consumption,True,,
USD,0.0,0.203,0.203,koreacentral,KR Central,2020-02-01T00:00:00Z,197e9fba-ac0d-4ff0-a54b-df0ff81eff61,Premium LRS Data Stored,DZH318Z0CPS8,DZH318Z0CPS8/0028,Premium ADLS Gen2 Flat Namespace,Premium LRS,Storage,DZH317F1HKN0,Storage,1 GB/Month,Consumption,True,,
USD,0.0,0.005,0.005,koreacentral,KR Central,2023-05-01T00:00:00Z,1a01b87c-f146-5840-a9f7-8143ae8ed8c6,Cold ZRS Data Stored,DZH318Z0C120,DZH318Z0C120/02F3,General Block Blob v2 Hierarchical Namespace,Cold ZRS,Storage,DZH317F1HKN0,Storage,1 GB/Month,Consumption,True,Cold,
USD,0.0,0.05,0.05,koreacentral,KR Central,2019-04-01T00:00:00Z,1a3d4247-fe25-4b2a-9040-436ccca5319a,Hot RA-GRS Data Stored,DZH318Z0BJRN,DZH318Z0BJRN/0093,Azure Data Lake Storage Gen2 Flat Namespace,Hot RA-GRS,Storage,DZH317F1HKN0,Storage,1 GB/Month,Consumption,True,,
USD,51200.0,0.048,0.048,koreacentral,KR Central,2019-04-01T00:00:00Z,1a3d4247-fe25-4b2a-9040-436ccca5319a,Hot RA-GRS Data Stored,DZH318Z0BJRN,DZH318Z0BJRN/0093,Azure Data Lake Storage Gen2 Flat Namespace,Hot RA-GRS,Storage,DZH317F1HKN0,Storage,1 GB/Month,Consumption,True,,
USD,512000.0,0.046,0.046,koreacentral,KR Central,2019-04-01T00:00:00Z,1a3d4247-fe25-4b2a-9040-436ccca5319a,Hot RA-GRS Data Stored,DZH318Z0BJRN,DZH318Z0BJRN/0093,Azure Data Lake Storage Gen2 Flat Namespace,Hot RA-GRS,Storage,DZH317F1HKN0,Storage,1 GB/Month,Consumption,True,,
USD,0.0,661660.0,661660.0,koreacentral,KR Central,2022-08-01T00:00:00Z,44f4f475-23a9-5165-987c-11b00444b3cd,RA-GRS Data Stored,DZH318Z0JC81,DZH318Z0JC81/00P1,Backup Reserved Capacity,Standard - 1 PB RA-GRS,Backup,DZH3155G7B5D,Storage,1 GB/Month,Reservation,False,backup_standard_ra-grs_data_stored_1pb,1 Year
USD,0.0,1795934.0,1795934.0,koreacentral,KR Central,2022-08-01T00:00:00Z,44f4f475-23a9-5165-987c-11b00444b3cd,RA-GRS Data Stored,DZH318Z0JC81,DZH318Z0JC81/00P2,Backup Reserved Capacity,Standard - 1 PB RA-GRS,Backup,DZH3155G7B5D,Storage,1 GB/Month,Reservation,False,backup_standard_ra-grs_data_stored_1pb,3 Years
USD,0.0,0.0,0.0,koreacentral,KR Central,2020-11-01T00:00:00Z,1a54f5f0-715f-5f69-8dbc-57abf54c3718,Hot RA-GZRS Blob Inventory,DZH318Z0C120,DZH318Z0C120/00RX,General Block Blob v2 Hierarchical Namespace,Hot RA-GZRS,Storage,DZH317F1HKN0,Storage,1M,Consumption,True,,
USD,0.0,0.0625,0.0625,koreacentral,KR Central,2018-07-01T00:00:00Z,1aefbf0c-fa55-4f68-a144-8af2b6b795f2,Hot ZRS Write Operations,DZH318Z0BPH7,DZH318Z0BPH7/00D4,General Block Blob v2,Hot ZRS,Storage,DZH317F1HKN0,Storage,10K,Consumption,True,,
USD,0.0,0.03,0.03,koreacentral,KR Central,2023-05-01T00:00:00Z,1b32ca48-9978-53de-94fc-3b723778b1e8,Cold GZRS Data Retrieval,DZH318Z0BPH7,DZH318Z0BPH7/02KN,General Block Blob v2,Cold GZRS,Storage,DZH317F1HKN0,Storage,1 GB,Consumption,True,Cold,
USD,0.0,0.0045,0.0045,koreacentral,KR Central,2023-05-01T00:00:00Z,1b34936b-07f6-5764-8c08-540cd78962c4,Cold LRS Early Delete,DZH318Z0BNZJ,DZH318Z0BNZJ/010D,Blob Storage,Cold LRS,Storage,DZH317F1HKN0,Storage,1 GB,Consumption,True,Cold,
USD,0.0,0.004,0.004,koreacentral,KR Central,2018-01-01T00:00:00Z,1b84e97f-1fdc-4d67-8b2d-b9976bb30bb9,LRS Class 1 Additional IO,DZH318Z0BNZ4,DZH318Z0BNZ4/003X,Queues v2,Standard LRS,Storage,DZH317F1HKN0,Storage,10K,Consumption,True,,
USD,0.0,0.013,0.013,koreacentral,KR Central,2019-04-01T00:00:00Z,5cf0c62f-30b7-43c1-9107-288276db7af3,Cool Read Operations,DZH318Z0BJRM,DZH318Z0BJRM/008L,Azure Data Lake Storage Gen2 Hierarchical Namespace,Cool RA-GRS,Storage,DZH317F1HKN0,Storage,10K,Consumption,False,,
USD,0.0,13.5,13.5,koreacentral,KR Central,2024-12-01T00:00:00Z,1b99deec-4531-5c08-b80a-cbf0bb2008a6,Azure Files Vaulted Backup Protected Instances,DZH318Z0BP05,DZH318Z0BP05/01SD,Backup,Azure Files Vaulted Backup,Backup,DZH3155G7B5D,Storage,1/Month,Consumption,True,Azure Files Vaulted Backup,
USD,0.0,0.18225,0.18225,koreacentral,KR Central,2023-06-01T00:00:00Z,1ba966b1-5f42-5f5f-8e62-c71bca8d1b7c,GZRS Data Stored,DZH318Z0BP09,DZH318Z0BP09/007B,Files v2,Standard GZRS,Storage,DZH317F1HKN0,Storage,1 GB/Month,Consumption,True,,
USD,0.0,1.62,1.62,koreacentral,KR Central,2020-06-01T00:00:00Z,1bafca1c-c222-48b5-bda4-07c7ef669e0f,P2 LRS Disk,DZH318Z0BP04,DZH318Z0BP04/01H5,Premium SSD Managed Disks,P2 LRS,Storage,DZH317F1HKN0,Storage,1/Month,Consumption,True,,
USD,0.0,0.022,0.022,koreacentral,KR Central,2018-03-01T00:00:00Z,1bcc8347-c246-42d3-b043-e73abd9e1d52,Archive Data Retrieval,DZH318Z0BNZJ,DZH318Z0BNZJ/00B1,Blob Storage,Archive LRS,Storage,DZH317F1HKN0,Storage,1 GB,Consumption,True,,
USD,0.0,0.0027,0.0027,koreacentral,KR Central,2023-05-01T00:00:00Z,1be598de-42d3-5000-af76-a825c210c73d,Cold RA-GZRS Data Scanned for Query Acceleration,DZH318Z0BJRM,DZH318Z0BJRM/01Q2,Azure Data Lake Storage Gen2 Hierarchical Namespace,Cold RA-GZRS,Storage,DZH317F1HKN0,Storage,1 GB,Consumption,True,Cold,
USD,0.0,0.0,0.0,koreacentral,KR Central,2018-01-01T00:00:00Z,84bf1569-7285-4a22-85ac-9cfffe93950b,LRS Class 1 Additional IO,DZH318Z0BNZ3,DZH318Z0BNZ3/0028,Queues,Standard LRS,Storage,DZH317F1HKN0,Storage,10K,Consumption,False,,
USD,0.0,0.351,0.351,koreacentral,KR Central,2024-11-01T00:00:00Z,1c1e0037-4593-5e15-8d4b-e36f423bde86,Cool GZRS Write Operations,DZH318Z0BP09,DZH318Z0BP09/00ZZ,Files v2,Cool GZRS,Storage,DZH317F1HKN0,Storage,10K,Consumption,True,,
USD,0.0,0.0095,0.0095,koreacentral,KR Central,2023-05-01T00:00:00Z,1c29980f-72cf-5e12-b1a8-9bb9c13af474,Cold GZRS Data Stored,DZH318Z0BJRM,DZH318Z0BJRM/01Q6,Azure Data Lake Storage Gen2 Hierarchical Namespace,Cold GZRS,Storage,DZH317F1HKN0,Storage,1 GB/Month,Consumption,True,Cold,
USD,0.0,1310.72,1310.72,koreacentral,KR Central,2019-05-01T00:00:00Z,1c910e06-de19-46bb-ba3d-2878bc17de60,S80 LRS Disk,DZH318Z0BP0L,DZH318Z0BP0L/00MZ,Standard HDD Managed Disks,S80 LRS,Storage,DZH317F1HKN0,Storage,1/Month,Consumption,True,,
USD,0.0,0.004,0.004,koreacentral,KR Central,2017-10-01T00:00:00Z,326d7102-7768-4ce9-b958-18376e3d40cc,All Other Operations,DZH318Z0BPH7,DZH318Z0BPH7/00TL,General Block Blob v2,Hot RA-GZRS,Storage,DZH317F1HKN0,Storage,10K,Consumption,False,,
USD,0.0,0.0005,0.0005,koreacentral,KR Central,2017-11-01T00:00:00Z,4b3d8bee-8011-4deb-9ec8-0f878096f8d2,Disk Read Operations,DZH318Z0BNWT,DZH318Z0BNWT/003W,Standard Page Blob v2,Standard GRS,Storage,DZH317F1HKN0,Storage,10K,Consumption,False,,
USD,0.0,0.004,0.004,koreacentral,KR Central,2018-07-01T00:00:00Z,1d13f339-68bd-4c74-a41a-c150ab2a150e,ZRS Class 2 Operations,DZH318Z0BNZ4,DZH318Z0BNZ4/0040,Queues v2,Standard ZRS,Storage,DZH317F1HKN0,Storage,10K,Consumption,True,,
USD,0.0,1.215,1.215,koreacentral,KR Central,2023-05-01T00:00:00Z,1d1cff0a-a33e-5a34-b4a8-cfd8dd399a33,P1 ZRS Disk,DZH318Z0BP04,DZH318Z0BP04/05NF,Premium SSD Managed Disks,P1 ZRS,Storage,DZH317F1HKN0,Storage,1/Month,Consumption,True,,
USD,0.0,0.009,0.009,koreacentral,KR Central,2023-05-01T00:00:00Z,1d334986-89b6-58bd-b581-449704ff8bc9,Cold GRS Early Delete,DZH318Z0BJRN,DZH318Z0BJRN/01P5,Azure Data Lake Storage Gen2 Flat Namespace,Cold GRS,Storage,DZH317F1HKN0,Storage,1 GB,Consumption,True,Cold,
USD,0.0,0.00225,0.00225,koreacentral,KR Central,2020-11-01T00:00:00Z,e56bb402-c1c3-5fbf-8eb2-691725d3af9a,Cool Data Scanned for Query Acceleration,DZH318Z0BJRM,DZH318Z0BJRM/008G,Azure Data Lake Storage Gen2 Hierarchical Namespace,Cool GRS,Storage,DZH317F1HKN0,Storage,1 GB,Consumption,False,,
USD,0.0,0.18,0.18,koreacentral,KR Central,2023-05-01T00:00:00Z,1dbe301e-77b7-581c-b58e-aa2f494f0ebd,Cold LRS Write Operations,DZH318Z0BNZJ,DZH318Z0BNZJ/010D,Blob Storage,Cold LRS,Storage,DZH317F1HKN0,Storage,10K,Consumption,True,Cold,
USD,0.0,2.9e-05,2.9e-05,koreacentral,KR Central,2024-08-01T00:00:00Z,1dd6e930-3bc3-59ae-83bc-cf005f2ab34d,HDD GZRS Provisioned Storage,DZH318Z0H96B,DZH318Z0H96B/00J9,Azure Files Provisioned v2,HDD GZRS,Storage,DZH317F1HKN0,Storage,1 GiB/Hour,Consumption,True,HDD,
USD,0.0,0.005476,0.005476,koreacentral,KR Central,2022-06-01T00:00:00Z,1e2e1f41-293b-52ad-85d6-deffdb63b5a9,GZRS Write Additional IO,DZH318Z0BNWT,DZH318Z0BNWT/008W,Standard Page Blob v2,Standard GZRS,Storage,DZH317F1HKN0,Storage,10K,Consumption,True,,
